Z / PU Number,Slot,Subslot,Check in Time,Check in Operator,Location,State,Storage Unit,Storage Sub Unit,Zone State,Item State,Part Number,Lot No,Initial Quantity,Material Barcode,Estimated Current Quantity,Component Count Update,Reserved Quantity,Work Order Name,Cart Id,Splice Reel,Splice Lot Number,Splice Estimated Quantity,Splice Total Quantity,Feeder Birth Date,Components Fed,Total Components Fed,Feeder Count Update,Last Maintained,Feeder Barcode,Column_31
,0,0,6/28/2017 3:21:32 PM,w1,SAP,Unloaded Reels,,,Active,,2001387,K323040033,231,1000059729,232,7/29/2017 4:27:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 3:32:11 PM,w1,SAP,Unloaded Reels,,,Active,,2002798,K323040096,250,1000057179,24,7/29/2017 4:27:31 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 3:32:15 PM,w1,SAP,Unloaded Reels,,,Active,,2002788,K323040086,250,1000057167,28,7/29/2017 4:26:17 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 5:52:33 PM,w1,SAP,Unloaded Reels,,,Active,,2002805,K323040103,20,1000062494,20,6/28/2017 5:52:33 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 5:52:37 PM,w1,SAP,Unloaded Reels,,,Active,,2002840,K323040138,49,1000062473,49,6/28/2017 5:52:37 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 5:52:40 PM,w1,SAP,Unloaded Reels,,,Active,,2002801,K323040099,30,1000062476,30,6/28/2017 5:52:40 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 5:52:43 PM,w1,SAP,Unloaded Reels,,,Active,,2002866,K323040164,77,1000062495,83,7/29/2017 4:24:28 PM,0,,,,,0,0,,0,0,,,,0
,0,0,6/28/2017 5:52:46 PM,w1,SAP,Unloaded Reels,,,Active,,2002806,K323040104,30,1000062496,30,6/28/2017 5:52:46 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/5/2017 5:23:00 PM,,SAP,Unloaded Reels,,,Active,,1016763,K318860386,5000,1000063349,5000,7/5/2017 5:23:00 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/5/2017 5:23:00 PM,,SAP,Unloaded Reels,,,Active,,1016763,K318860386,5000,1000063350,5000,7/5/2017 5:23:00 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/6/2017 5:23:02 PM,,SAP,Unloaded Reels,,,Active,,1022469,1000021335,877,1000063379,877,7/6/2017 5:23:02 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/19/2017 5:22:30 PM,,SAP,Unloaded Reels,,,Active,Sealed,1018493,1000007135,23,1000064873,15,7/19/2019 12:43:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/19/2017 5:22:30 PM,,SAP,Unloaded Reels,,,Active,Sealed,1018493,1000007898,272,1000064874,272,7/19/2017 5:22:30 PM,0,,,,,0,0,,0,0,,,,0
,0,0,7/20/2017 6:22:34 PM,,SAP,Unloaded Reels,,,Active,,1029171,K331860129,1906,1000064879,1568,9/10/2018 3:37:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:35:16 AM,w1,SAP,Unloaded Reels,,,Active,,1028890,K331860091,90,1000062904,20,8/2/2017 9:35:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:35:33 AM,w1,SAP,Unloaded Reels,,,Active,,1028849,K331860065,320,1000062868,20,8/4/2017 5:12:01 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:35:52 AM,w1,SAP,Unloaded Reels,,,Active,,1028865,K331860076,250,1000062886,20,8/2/2017 9:35:52 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:36:09 AM,w1,SAP,Unloaded Reels,,,Active,,1028908,K331860103,12,1000062927,4,8/2/2017 9:36:09 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:37:43 AM,w1,SAP,Unloaded Reels,,,Active,,1028857,K331860072,1300,1000062876,72,8/24/2017 1:01:28 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:39:41 AM,w1,SAP,Unloaded Reels,,,Active,,1028794,K331860009,650,1000062801,48,8/2/2017 9:39:41 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:40:40 AM,w1,SAP,Unloaded Reels,,,Active,,1028879,K331860083,250,1000062894,14,8/4/2017 5:18:27 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:47:11 AM,w1,SAP,Unloaded Reels,,,Active,,1028860,K331860074,500,1000062883,97,8/23/2017 1:10:41 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:52:27 AM,w1,SAP,Unloaded Reels,,,Active,,1028894,K331860095,320,1000062908,20,8/2/2017 9:52:27 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 9:57:59 AM,w1,SAP,Unloaded Reels,,,Active,,1028798,K331860013,330,1000062807,27,8/2/2017 9:57:59 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 10:06:55 AM,w1,SAP,Unloaded Reels,,,Active,,1028887,K331860089,330,1000062901,28,8/4/2017 5:15:14 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/2/2017 10:11:51 AM,w1,SAP,Unloaded Reels,,,Active,,1028929,K331860125,330,1000062960,30,8/2/2017 10:11:51 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/4/2017 3:18:23 PM,w1,SAP,Unloaded Reels,,,Active,,1026383,K318860142,9,1000046478,5,8/4/2017 3:18:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/4/2017 3:18:53 PM,w1,SAP,Unloaded Reels,,,Active,,1021792,K318860128,5000,1000050629,5000,8/4/2017 3:18:53 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/4/2017 3:19:10 PM,w1,SAP,Unloaded Reels,,,Active,,1021670,K318860233,5000,1000055703,1299,8/4/2017 3:19:10 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/4/2017 3:19:19 PM,w1,SAP,Unloaded Reels,,,Active,,1027984,K318860236,5000,1000056203,4981,8/4/2017 3:43:05 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/8/2017 10:24:29 AM,,SAP,Unloaded Reels,,,Active,,1028903,K331860101,3,1000065603,3,8/8/2017 10:24:29 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/8/2017 10:24:31 AM,,SAP,Unloaded Reels,,,Active,,1028262,K323040418,2,1000066502,2,8/8/2017 10:24:31 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:50 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066900,10000,8/11/2017 6:22:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:50 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066901,10000,8/11/2017 6:22:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066902,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066903,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066904,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066905,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066906,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066907,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066908,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066909,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066910,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066911,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066912,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066913,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066914,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066915,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066916,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:51 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066917,10000,8/11/2017 6:22:51 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:52 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066918,10000,8/11/2017 6:22:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:52 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066919,10000,8/11/2017 6:22:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:52 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066924,10000,8/11/2017 6:22:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:52 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066925,10000,8/11/2017 6:22:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/11/2017 6:22:52 PM,,SAP,Unloaded Reels,,,Active,,1014274,1000021609,10000,1000066926,10000,8/11/2017 6:22:52 PM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067416,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067417,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067418,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067419,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067420,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067421,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067422,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:45 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067426,10000,8/14/2017 11:22:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067427,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067428,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067429,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067430,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067431,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067432,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067433,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067439,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067440,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067441,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067442,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:46 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067443,10000,8/14/2017 11:22:46 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067444,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067445,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067446,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067447,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067448,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067449,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067450,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067451,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067452,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067453,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067454,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067455,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067456,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:47 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067457,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:48 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067458,10000,8/14/2017 11:22:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:48 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067459,10000,8/14/2017 11:22:48 AM,0,,,,,0,0,,0,0,,,,0
,0,0,8/14/2017 11:22:48 AM,,SAP,Unloaded Reels,,,Active,,1014276,1000021615,10000,1000067460,10000,8/14/2017 11:22:48 AM,0,,,,,0,0,,0,0,,,,0
